Location:;huelva
Date:;12/18/2024 14:53:22
Prehole Mode:;
Prehole Depth:;0
Hydrostatic Line:;200
Probe Code:;001236
Ground Level:;0
Lat.:;681062
Lon.:;4124948
Comments:;preforo a 3 m
Operator:;Alejandro
Client:;aph
SeisON:;9600
TempON:;0
P. Qc:;184600
P. Fs:;31019
P. U2:;10642
P. Tilt:;332353
P. Temp:;400800
Z. Qc:;3950;21,4;3943;21,36;0,04
Z. Fs:;7785;250,98;7785;250,98;0
Z. U2:;31778;2986,09;35693;3353,97;367,88
Z. Tilt:;6005;0,48;158003;10,36;9,88
Depth;Qc;Fs;U2;Rf;Temp;Tilt;Dist;Speed;Qt;U2-U0;Time
1231;0,57;4,42;352,85;0,78;0;4,75;42,3;2;0,64;251,71;2184
1232;0,56;3,97;368,26;0,71;0;4,75;42,38;2;0,63;267,02;2184
1233;0,58;3,26;366,38;0,56;0;4,75;42,46;2;0,65;265,04;2185
1234;0,59;3,09;361,21;0,52;0;4,75;42,54;2;0,66;259,77;2185
1235;0,6;2,9;352,85;0,48;0;4,81;42,63;2;0,67;251,31;2186
1236;0,66;3;352,47;0,46;0;4,75;42,71;2;0,73;250,84;2186
1237;0,64;3,22;347,59;0,5;0;4,88;42,8;2;0,71;245,86;2187
1238;0,63;2,58;333,96;0,41;0;4,81;42,88;2;0,7;232,13;2187
1239;0,64;2,77;331,42;0,43;0;4,81;42,96;2;0,71;229,5;2188
1240;0,65;2,77;337,91;0,43;0;4,81;43,05;2;0,72;235,88;2188
1241;0,68;2,97;339,22;0,44;0;4,88;43,13;2;0,74;237,1;2189
1242;0,66;2,97;351,16;0,45;0;4,81;43,22;2,1;0,73;248,94;2189
1243;0,63;3,06;367,98;0,48;0;4,81;43,3;2;0,71;265,66;2190
1244;0,7;2,64;334,81;0,38;0;4,81;43,38;2;0,77;232,39;2190
1245;0,72;2,32;315,54;0,32;0;4,81;43,47;1,9;0,78;213,03;2191
1246;0,68;2,61;335,46;0,39;0;4,81;43,55;1,9;0,74;232,85;2191
1247;0,66;3,39;345,33;0,52;0;4,94;43,64;2;0,72;242,62;2192
1248;0,59;3,51;369,57;0,6;0;4,88;43,72;2;0,66;266,76;2192
1249;0,57;3,06;389,31;0,54;0;4,88;43,81;2;0,65;286,4;2193
1250;0,55;3,03;397,76;0,55;0;4,88;43,89;2;0,63;294,76;2193
1251;0,55;2,93;405,09;0,54;0;4,94;43,98;2;0,63;301,99;2194
1252;0,55;2,9;406,31;0,53;0;4,88;44,06;2;0,63;303,11;2194
1253;0,56;2,93;410,36;0,53;0;4,94;44,15;2;0,64;307,06;2194
1254;0,57;2,8;398,99;0,49;0;4,94;44,24;2;0,65;295,59;2195
1255;0,57;2,68;396,73;0,47;0;4,88;44,32;2;0,65;293,23;2195
1256;0,58;2,74;401,8;0,47;0;4,88;44,41;2;0,66;298,21;2196
1257;0,58;2,58;384,33;0,44;0;4,88;44,49;2;0,66;280,63;2197
1258;0,58;2,68;381,79;0,46;0;4,94;44,58;2;0,66;278;2197
1259;0,59;2,97;377,28;0,51;0;4,94;44,66;2;0,66;273,39;2198
1260;0,58;3,09;383,01;0,53;0;4,88;44,75;2;0,66;279,02;2198
1261;0,58;3,13;387,99;0,54;0;5;44,84;2;0,66;283,91;2198
1262;0,59;3,22;401,33;0,55;0;4,94;44,92;2,1;0,67;297,15;2199
1263;0,59;3,35;407,25;0,57;0;5;45,01;2;0,67;302,97;2199
1264;0,59;3,39;410,17;0,57;0;5;45,1;2;0,67;305,79;2200
1265;0,6;3,51;416,93;0,59;0;4,94;45,18;2;0,68;312,46;2200
1266;0,6;3,51;416,93;0,59;0;4,94;45,18;2;0,68;312,46;2277
1267;0,6;3,51;416,93;0,59;0;4,94;45,18;2;0,68;312,46;2278
1268;0,62;4,19;379,72;0,68;0;5;45,27;2;0,69;274,95;2278
1269;0,62;4,29;385,92;0,69;0;5;45,36;2;0,69;281,05;2279
1270;0,62;4,38;386,86;0,71;0;5,06;45,44;2;0,69;281,9;2279
1271;0,62;4,77;408,29;0,77;0;5;45,53;2;0,7;303,22;2280
1272;0,62;4,84;413,36;0,78;0;5,13;45,62;2;0,7;308,2;2280
1273;0,62;4,87;411,67;0,79;0;5,06;45,71;2;0,7;306,41;2281
1274;0,62;4,87;419,28;0,79;0;5,13;45,8;2;0,7;313,92;2281
1275;0,62;4,8;413,55;0,77;0;5,06;45,89;2;0,71;308,09;2282
1276;0,63;4,8;409,42;0,76;0;5,06;45,98;2;0,71;303,86;2282
1277;0,62;4,9;415,71;0,79;0;5;46,06;2;0,71;310,06;2282
1278;0,61;5,25;434,97;0,86;0;5,06;46,15;2;0,7;329,22;2283
1279;0,61;5,35;433,38;0,87;0;5,06;46,24;2;0,7;327,53;2283
1280;0,62;5,38;437,04;0,87;0;5,06;46,33;2;0,7;331,09;2284
1281;0,61;5,42;442,77;0,88;0;5,06;46,42;2;0,7;336,73;2284
1282;0,61;5,54;445,78;0,91;0;5;46,5;2,1;0,7;339,64;2285
1283;0,62;5,45;439,67;0,88;0;5,06;46,59;2;0,71;333,43;2286
1284;0,62;5,38;440,33;0,86;0;5,06;46,68;2;0,71;333,99;2286
1285;0,63;5,38;444,09;0,86;0;5,06;46,77;2;0,72;337,65;2286
1286;0,62;5,38;434,97;0,86;0;5,06;46,86;1,9;0,71;328,44;2287
1287;0,62;5,35;432,72;0,86;0;5,13;46,94;2;0,71;326,08;2287
1288;0,62;5,42;430,09;0,87;0;5;47,03;2;0,71;323,36;2288
1289;0,63;5,51;426,61;0,88;0;5,06;47,12;2;0,71;319,78;2288
1290;0,63;5,54;425,77;0,88;0;5,06;47,21;2;0,71;318,84;2289
1291;0,63;5,42;430,93;0,85;0;5,19;47,3;2;0,72;323,91;2289
1292;0,64;5,51;436,2;0,86;0;5,13;47,39;2;0,73;329,07;2290
1293;0,65;5,71;442,87;0,88;0;5,19;47,48;2;0,74;335,64;2290
1294;0,64;5,77;440,71;0,9;0;5,19;47,57;2;0,73;333,39;2291
1295;0,66;5,77;437,51;0,88;0;5,06;47,66;2;0,74;330,09;2291
1296;0,49;3,51;410,07;0,72;0;5,06;47,75;0,2;0,57;302,56;2295
1297;0,63;6,25;392,03;0,99;0;5,06;47,83;2;0,71;284,42;2295
1298;0,64;6,25;408,76;0,98;0;5,13;47,92;2;0,72;301,04;2296
1299;0,63;6,35;430,56;1,01;0;5,13;48,01;2;0,71;322,75;2296
1300;0,63;6,32;441,46;1,01;0;5,19;48,1;2;0,72;333,55;2297
1301;0,64;6,25;450,39;0,97;0;5,13;48,19;2;0,73;342,38;2297
1302;0,64;6,13;448,22;0,96;0;5,13;48,28;2,1;0,73;340,12;2298
1303;0,64;6;444,18;0,93;0;5,19;48,37;2;0,73;335,98;2298
1304;0,66;5,9;444,75;0,9;0;5,19;48,46;2;0,74;336,44;2298
1305;0,66;5,8;440,8;0,89;0;5,13;48,55;2;0,74;332,4;2299
1306;0,65;5,58;434,22;0,86;0;5,19;48,64;1,9;0,74;325,72;2300
1307;0,66;5,51;433,75;0,84;0;5,19;48,73;2;0,74;325,16;2300
1308;0,66;5,58;442,02;0,85;0;5,13;48,82;2;0,74;333,33;2301
1309;0,67;5,67;424,17;0,85;0;5,19;48,91;2;0,75;315,38;2301
1310;0,66;5,77;424,07;0,88;0;5,19;49;2;0,74;315,18;2302
1311;0,66;5,93;435,26;0,9;0;5,25;49,09;2;0,74;326,27;2302
1312;0,66;5,67;442,4;0,87;0;5,25;49,19;2;0,74;333,31;2303
1313;0,65;5,61;445,12;0,86;0;5,19;49,28;2;0,74;335,94;2303
1314;0,64;5,87;453,02;0,91;0;5,13;49,37;2;0,74;343,73;2303
1315;0,64;6,06;455,84;0,94;0;5,19;49,46;2;0,74;346,45;2304
1316;0,65;6,42;471,72;0,99;0;5,25;49,55;2;0,74;362,24;2304
1317;0,65;6,45;465,61;0,99;0;5,19;49,64;2;0,74;356,03;2305
1318;0,64;6,45;462,13;1;0;5,25;49,73;2;0,74;352,46;2305
1319;0,64;6,42;456,87;1;0;5,25;49,82;2;0,74;347,1;2306
1320;0,65;6,32;452,73;0,97;0;5,19;49,91;2;0,74;342,86;2306
1321;0,66;6,42;446,34;0,98;0;5,19;50;2;0,74;336,37;2307
1322;0,65;6,58;449,35;1,01;0;5,25;50,09;2,1;0,74;339,28;2307
1323;0,64;6,54;456,68;1,02;0;5,19;50,18;2;0,74;346,51;2308
1324;0,65;6,38;463,26;0,98;0;5,25;50,28;2;0,74;352,99;2308
1325;0,65;6,29;465,14;0,97;0;5,25;50,37;2;0,74;354,78;2309
1326;0,64;6,29;468,15;0,98;0;5,25;50,46;2;0,73;357,68;2309
1327;0,64;6,22;468,99;0,97;0;5,25;50,55;2;0,73;358,43;2310
1328;0,65;6,06;469,55;0,93;0;5,25;50,64;2;0,74;358,9;2310
1329;0,64;5,93;470,68;0,92;0;5,25;50,73;2;0,74;359,93;2311
1330;0,64;5,96;465,61;0,93;0;5,31;50,83;2;0,74;354,75;2311
1331;0,65;6,35;477,07;0,98;0;5,31;50,92;2;0,75;366,12;2312
1332;0,66;6,29;476,79;0,96;0;5,25;51,01;2;0,75;365,74;2312
1333;0,66;6,29;472,84;0,95;0;5,25;51,1;2;0,76;361,7;2313
1334;0,66;6,22;470,31;0,94;0;5,31;51,19;2;0,75;359,06;2313
1335;0,67;6,13;461,66;0,92;0;5,31;51,29;2;0,76;350,32;2314
1336;0,68;6;458,75;0,89;0;5,38;51,38;2;0,77;347,31;2314
1337;0,68;6,06;465,7;0,89;0;5,25;51,47;2;0,78;354,16;2315
1338;0,68;6,09;464,2;0,9;0;5,38;51,56;2;0,77;352,56;2315
1339;0,68;6,06;455,27;0,89;0;5,31;51,66;2;0,77;343,54;2316
1340;0,69;6,13;456,21;0,89;0;5,31;51,75;2;0,78;344,38;2316
1341;0,7;6,32;453,2;0,9;0;5,31;51,84;2;0,79;341,27;2317
1342;0,7;6,32;445,03;0,9;0;5,25;51,93;2,1;0,79;333;2317
1343;0,69;6,32;437,61;0,91;0;5,38;52,03;2;0,78;325,48;2318
1344;0,69;6,45;441,55;0,94;0;5,31;52,12;2;0,78;329,33;2318
1345;0,68;6,51;446,81;0,96;0;5,38;52,21;1,9;0,77;334,49;2319
1346;0,68;6,67;449,63;0,99;0;5,38;52,31;2;0,77;337,21;2319
1347;0,67;6,64;439,11;1;0;5,38;52,4;2;0,75;326,59;2320
1348;0,66;6,74;444,37;1,02;0;5,38;52,5;2;0,75;331,75;2320
1349;0,65;6,93;450,95;1,07;0;5,44;52,59;2;0,74;338,23;2321
1350;0,65;6,9;454,05;1,06;0;5,31;52,68;2;0,74;341,23;2321
1351;0,64;6,83;456,87;1,07;0;5,44;52,78;2;0,73;343,96;2321
1352;0,63;7,12;473,88;1,12;0;5,32;52,87;2;0,73;360,87;2322
1353;0,64;7,03;475;1,09;0;5,44;52,96;2;0,74;361,9;2322
1354;0,64;6,96;471,53;1,09;0;5,44;53,06;2;0,73;358,32;2323
1355;0,63;6,87;458,75;1,08;0;5,5;53,16;2;0,73;345,44;2324
1356;0,63;6,83;453,96;1,08;0;5,44;53,25;2;0,72;340,55;2324
1357;0,63;6,8;457,43;1,07;0;5,5;53,35;2;0,73;343,93;2325
1358;0,64;6,77;465,51;1,06;0;5,38;53,44;2;0,73;351,91;2325
1359;0,63;6,64;473,13;1,06;0;5,38;53,53;2;0,72;359,43;2325
1360;0,63;6,71;475,66;1,07;0;5,44;53,63;2;0,72;361,87;2326
1361;0,64;6,61;468,71;1,03;0;5,5;53,72;2;0,73;354,81;2326
1362;0,63;6,42;464,01;1,02;0;5,5;53,82;2,1;0,72;350,02;2327
1363;0,62;6,42;465,8;1,03;0;5,5;53,92;2;0,72;351,71;2327
1364;0,63;6,19;466,17;0,99;0;5,5;54,01;2;0,72;351,98;2328
1365;0,63;6,03;468,8;0,96;0;5,44;54,11;2,2;0,72;354,52;2328
1366;0,63;6,03;468,8;0,96;0;5,44;54,11;2,2;0,72;354,52;2404
1367;0,63;6,03;468,8;0,96;0;5,44;54,11;2,2;0,72;354,52;2405
1368;0,63;5,61;439,49;0,89;0;5,5;54,2;2;0,72;324,9;2405
1369;0,64;5,64;448,98;0,88;0;5,44;54,3;2;0,73;334,3;2406
1370;0,63;5,64;464,39;0,89;0;5,56;54,39;2;0,73;349,61;2406
1371;0,64;5,64;465,8;0,88;0;5,5;54,49;2;0,73;350,92;2406
1372;0,63;5,64;468,05;0,9;0;5,56;54,59;2,1;0,72;353,08;2407
1373;0,63;5,58;463,82;0,88;0;5,5;54,68;2;0,73;348,75;2407
1374;0,63;5,48;462,79;0,86;0;5,56;54,78;2;0,73;347,62;2408
1375;0,63;5,38;461,19;0,85;0;5,5;54,88;2;0,73;345,92;2408
1376;0,63;5,35;459,69;0,84;0;5,63;54,97;2;0,73;344,32;2409
1377;0,64;5,42;464,86;0,85;0;5,56;55,07;2;0,73;349,39;2409
1378;0,64;5,35;467,96;0,84;0;5,63;55,17;2;0,73;352,4;2410
1379;0,65;5,32;470,4;0,82;0;5,56;55,26;2;0,74;354,74;2410
1380;0,64;5,25;469,84;0,82;0;5,5;55,36;2;0,73;354,08;2411
1381;0,64;5,35;467,3;0,83;0;5,5;55,46;2;0,74;351,44;2411
1382;0,64;5,19;464,29;0,81;0;5,63;55,55;2,1;0,74;348,34;2412
1383;0,64;5,16;465,89;0,8;0;5,56;55,65;2;0,74;349,84;2412
1384;0,64;5,13;461,47;0,8;0;5,63;55,75;2;0,74;345,32;2413
1385;0,64;5,19;463,45;0,81;0;5,63;55,85;2;0,74;347,2;2413
1386;0,65;5,22;461,76;0,8;0;5,63;55,95;1,9;0,74;345,41;2414
1387;0,65;5,22;461,94;0,8;0;5,56;56,04;2;0,74;345,5;2414
1388;0,64;5,22;469,27;0,82;0;5,56;56,14;2;0,73;352,73;2415
1389;0,64;5,22;467,96;0,81;0;5,63;56,24;2;0,74;351,32;2415
1390;0,64;5,22;464,86;0,81;0;5,63;56,34;2;0,74;348,12;2416
1391;0,66;5,25;445,4;0,8;0;5,63;56,43;2;0,74;328,57;2416
1392;0,65;5,32;449,35;0,82;0;5,69;56,53;2;0,74;332,42;2417
1393;0,65;5,35;454,61;0,82;0;5,63;56,63;2;0,74;337,58;2417
1394;0,66;5,67;457,34;0,87;0;5,69;56,73;2;0,75;340,21;2418
1395;0,65;5,67;454,14;0,87;0;5,63;56,83;2;0,74;336,91;2418
1396;0,66;5,71;451,04;0,87;0;5,63;56,93;2;0,75;333,72;2419
1397;0,66;5,71;445,12;0,87;0;5,63;57,02;2;0,74;327,7;2419
1398;0,66;5,74;444,28;0,88;0;5,63;57,12;2;0,74;326,75;2420
1399;0,66;5,93;454,14;0,9;0;5,69;57,22;2;0,75;336,52;2420
1400;0,67;5,9;447,1;0,89;0;5,63;57,32;2;0,76;329,38;2421
1401;0,67;5,9;437,04;0,89;0;5,69;57,42;2;0,75;319,22;2421
1402;0,66;5,84;439,39;0,89;0;5,63;57,52;2,1;0,74;321,47;2422
1403;0,67;5,87;439,49;0,88;0;5,69;57,62;2,1;0,75;321,47;2422
1404;0,66;6,09;445,59;0,93;0;5,69;57,71;2;0,74;327,48;2422
1405;0,65;6,19;444,94;0,95;0;5,69;57,81;2;0,74;326,72;2423
1406;0,65;6,13;447;0,94;0;5,75;57,91;2;0,74;328,69;2423
1407;0,66;6,32;460,06;0,96;0;5,69;58,01;2;0,75;341,66;2424
1408;0,64;6,32;459,03;0,98;0;5,69;58,11;2;0,74;340,53;2424
1409;0,64;6,32;454,9;0,98;0;5,75;58,21;2;0,74;336,29;2425
1410;0,64;6,38;455,65;0,99;0;5,75;58,31;2;0,74;336,95;2425
1411;0,64;6,48;460,82;1,01;0;5,75;58,41;2;0,74;342,02;2426
1412;0,65;6,51;468,15;1;0;5,75;58,51;2;0,74;349,25;2426
1413;0,66;6,45;466,36;0,98;0;5,69;58,61;2;0,75;347,36;2427
1414;0,67;6,48;451,79;0,97;0;5,81;58,71;2;0,76;332,7;2427
1415;0,66;6,45;448,04;0,98;0;5,69;58,81;2;0,75;328,84;2428
1416;0,66;6,48;447,66;0,98;0;5,75;58,91;2;0,75;328,37;2428
1417;0,66;6,48;451,7;0,98;0;5,81;59,01;2;0,75;332,31;2429
1418;0,67;6,54;467,02;0,98;0;5,81;59,12;2;0,76;347,53;2429
1419;0,66;6,58;473,6;1;0;5,81;59,22;2;0,75;354,01;2430
1420;0,66;6,42;470,59;0,98;0;5,88;59,32;2;0,75;350,91;2430
1421;0,67;6,42;467,58;0,96;0;5,75;59,42;2;0,76;347,8;2431
1422;0,67;6,45;467,02;0,97;0;5,75;59,52;2,1;0,76;347,14;2431
1423;0,66;6,42;468,43;0,97;0;5,81;59,62;2;0,75;348,45;2432
1424;0,67;6,25;460,91;0,94;0;5,81;59,72;2;0,76;340,84;2432
1425;0,66;6,29;467,11;0,95;0;5,81;59,82;2;0,75;346,94;2433
1426;0,66;6,32;468,9;0,96;0;5,88;59,93;1,9;0,75;348,63;2433
1427;0,67;6,35;474,35;0,95;0;5,81;60,03;2;0,76;353,98;2434
1428;0,67;6,29;470,87;0,94;0;5,81;60,13;2;0,76;350,4;2434
1429;0,67;6,22;463,07;0,93;0;5,81;60,23;2;0,76;342,51;2435
1430;0,68;6,25;463,54;0,92;0;5,81;60,33;2;0,77;342,88;2435
1431;0,67;6,16;465,89;0,92;0;5,75;60,43;2;0,76;345,13;2436
1432;0,67;6,16;475,76;0,92;0;5,88;60,53;2;0,76;354,9;2436
1433;0,67;6,22;475,94;0,93;0;5,94;60,64;2;0,76;354,99;2437
1434;0,67;6,38;476,98;0,95;0;5,88;60,74;2;0,77;355,92;2437
1435;0,67;6,38;476,7;0,95;0;5,81;60,84;2;0,77;355,54;2438
1436;0,67;6,38;476,51;0,95;0;5,81;60,94;2;0,77;355,26;2438
1437;0,68;6,51;480,08;0,96;0;5,88;61,04;2;0,77;358,73;2439
1438;0,68;6,64;483,46;0,97;0;5,88;61,15;2;0,78;362,01;2439
1439;0,68;6,61;481,58;0,98;0;5,94;61,25;2;0,77;360,04;2439
1440;0,68;6,71;484,4;0,99;0;5,88;61,35;2;0,77;362,76;2440
1441;0,68;6,64;480,64;0,97;0;5,94;61,46;2;0,78;358,9;2440
1442;0,68;6,64;477,26;0,97;0;5,88;61,56;2,1;0,78;355,42;2441
1443;0,67;6,67;475,47;0,99;0;5,94;61,66;2;0,77;353,54;2442
1444;0,68;6,74;480,74;0,99;0;5,94;61,76;2;0,78;358,7;2442
1445;0,67;6,67;476,79;0,99;0;6;61,87;2;0,77;354,66;2443
1446;0,67;6,67;471,25;0,99;0;5,88;61,97;1,9;0,77;349,01;2443
1447;0,68;6,77;470,78;1;0;5,94;62,07;2;0,77;348,45;2443
1448;0,67;6,83;475,94;1,02;0;5,94;62,18;2;0,77;353,52;2444
1449;0,68;6,87;475,19;1,01;0;5,94;62,28;2;0,77;352,67;2444
1450;0,68;7;469,65;1,03;0;5,94;62,39;2;0,77;347,02;2445
1451;0,68;6,93;470,78;1,02;0;5,88;62,49;2;0,78;348,05;2445
1452;0,67;7,09;491,17;1,06;0;5,94;62,59;2;0,77;368,35;2446
1453;0,68;7,12;496,99;1,05;0;5,88;62,69;2;0,78;374,07;2446
1454;0,68;7,03;488,72;1,03;0;5,94;62,8;2;0,78;365,71;2447
1455;0,67;7,03;486,19;1,05;0;6;62,9;2;0,77;363,07;2447
1456;0,68;6,96;489,29;1,03;0;6;63,01;2;0,77;366,07;2448
1457;0,68;6,96;490,98;1,02;0;5,94;63,11;2;0,78;367,67;2448
1458;0,67;7,03;495,21;1,05;0;6;63,21;2;0,77;371,8;2449
1459;0,67;7;495,49;1,04;0;6;63,32;2;0,77;371,98;2449
1460;0,68;6,96;497,65;1,03;0;6;63,42;2;0,78;374,04;2450
1461;0,68;6,87;499,34;1,01;0;5,94;63,53;2;0,78;375,64;2450
1462;0,68;6,77;502,63;1;0;6;63,63;2,1;0,78;378,83;2451
1463;0,68;6,77;501,22;1;0;6,06;63,74;2;0,78;377,32;2451
1464;0,67;6,71;502,16;1;0;6,06;63,84;2;0,77;378,16;2452
1465;0,67;6,71;502,16;1;0;6,06;63,84;2;0,77;378,16;2522
1466;0,67;6,71;502,16;1;0;6,06;63,84;2;0,77;378,16;2523
1467;0,68;6,32;451,51;0,93;0;6,06;63,95;2;0,77;327,22;2523
1468;0,68;6,48;464,57;0,95;0;6;64,05;2;0,78;340,18;2524
1469;0,69;6,61;481,77;0,96;0;6;64,16;2;0,78;357,28;2524
1470;0,68;6,67;486;0,99;0;6;64,26;2;0,77;361,41;2525
1471;0,67;6,77;488,54;1,01;0;6,06;64,37;2;0,77;363,85;2525
1472;0,67;6,9;495,3;1,04;0;6;64,47;2;0,77;370,52;2526
1473;0,67;6,9;498,5;1,04;0;6,06;64,58;2;0,77;373,62;2526
1474;0,67;6,83;505,17;1,03;0;6,06;64,68;2;0,77;380,19;2527
1475;0,67;6,83;506,01;1,03;0;6,06;64,79;2;0,77;380,94;2527
1476;0,67;6,83;504,32;1,03;0;6;64,89;2;0,77;379,15;2528
1477;0,68;6,74;497,84;0,99;0;6,06;65;2;0,78;372,57;2528
1478;0,67;6,71;498,68;1;0;6,13;65,11;2;0,77;373,31;2529
1479;0,67;6,54;491,45;0,97;0;6,13;65,21;2;0,77;365,98;2529
1480;0,68;6,29;477,54;0,93;0;6,06;65,32;2;0,77;351,97;2530
1481;0,68;6,25;469,37;0,92;0;6,06;65,42;2,1;0,77;343,7;2530
1482;0,67;6,19;481,21;0,93;0;6,13;65,53;2,1;0,76;355,44;2531
1483;0,67;6,29;487,5;0,94;0;6,06;65,64;2;0,77;361,64;2531
1484;0,67;6,35;492,76;0,95;0;6;65,74;2;0,77;366,8;2532
1485;0,68;6,13;492,95;0,9;0;6,06;65,85;2;0,78;366,89;2532
1486;0,67;6,03;498,68;0,9;0;6,19;65,95;2;0,77;372,53;2533
1487;0,67;6;502,54;0,89;0;6,06;66,06;2;0,77;376,28;2533
1488;0,68;5,96;501,03;0,88;0;6,06;66,16;2;0,78;374,68;2534
1489;0,67;5,84;505,64;0,87;0;6,13;66,27;2;0,77;379,19;2534
1490;0,67;5,84;509,3;0,87;0;6,13;66,38;2;0,77;382,75;2535
1491;0,68;5,71;507,71;0,84;0;6,13;66,48;2;0,78;381,06;2535
1492;0,68;5,74;507,52;0,84;0;6,19;66,59;2,1;0,78;380,77;2536
1493;0,68;5,77;510,81;0,85;0;6,19;66,7;2;0,78;383,96;2536
1494;0,69;5,77;516,91;0,83;0;6,13;66,81;2;0,8;389,97;2537
1495;0,7;5,8;519,26;0,83;0;6,13;66,91;2;0,8;392,22;2537
1496;0,69;5,74;519,45;0,83;0;6,19;67,02;2;0,79;392,31;2537
1497;0,69;5,54;517,76;0,8;0;6,19;67,13;2;0,8;390,52;2538
1498;0,7;5,51;514,85;0,79;0;6,25;67,24;2;0,8;387,51;2538
1499;0,71;5,48;512,87;0,77;0;6,25;67,35;2;0,81;385,44;2539
1500;0,72;5,64;516,35;0,79;0;6,19;67,45;2;0,82;388,82;2539
1501;0,73;5,71;512,4;0,79;0;6,19;67,56;2,1;0,83;384,78;2540
1502;0,71;5,71;511,56;0,8;0;6,25;67,67;2,1;0,81;383,83;2541
1503;0,7;5,71;505,54;0,81;0;6,25;67,78;2;0,81;377,72;2541
1504;0,7;5,71;503,95;0,81;0;6,19;67,89;2;0,81;376,02;2541
1505;0,69;5,77;505,45;0,83;0;6,25;68;2;0,79;377,43;2542
1506;0,69;5,87;500;0,85;0;6,25;68,11;2;0,79;371,88;2542
1507;0,7;5,93;509,58;0,85;0;6,25;68,21;2;0,8;381,37;2543
1508;0,69;6,22;518,7;0,9;0;6,19;68,32;2;0,8;390,38;2543
1509;0,7;6,25;515,97;0,89;0;6,25;68,43;2;0,8;387,56;2544
1510;0,69;6,25;513,44;0,9;0;6,25;68,54;2;0,8;384,93;2544
1511;0,69;6,38;509,49;0,92;0;6,25;68,65;2;0,8;380,88;2545
1512;0,69;6,42;503,76;0,93;0;6,31;68,76;2,1;0,79;375,05;2545
1513;0,69;6,45;502,82;0,93;0;6,31;68,87;2;0,79;374,01;2546
1514;0,7;6,58;506,86;0,93;0;6,25;68,98;2;0,81;377,96;2546
1515;0,7;6,67;510,34;0,95;0;6,31;69,09;2;0,8;381,33;2547
1516;0,7;6,8;513,72;0,97;0;6,31;69,2;2;0,81;384,62;2547
1517;0,7;6,83;518,14;0,97;0;6,25;69,31;2;0,81;388,94;2548
1518;0,71;6,77;512,5;0,95;0;6,31;69,42;2;0,81;383,2;2548
1519;0,7;6,45;516,73;0,92;0;6,25;69,53;2;0,8;387,33;2549
1520;0,7;6,29;489,48;0,9;0;6,31;69,64;2;0,8;359,98;2549
1521;0,7;6,06;472,47;0,87;0;6,25;69,74;2,1;0,79;342,88;2550
1522;0,69;6,22;485,53;0,9;0;6,38;69,86;2,1;0,79;355,84;2550
1523;0,69;6,29;493,33;0,91;0;6,38;69,97;2;0,79;363,54;2551
1524;0,69;6,54;510,62;0,95;0;6,25;70,08;2;0,79;380,73;2551
1525;0,69;6,61;512,78;0,95;0;6,31;70,19;2;0,8;382,8;2552
1526;0,69;6,54;518,7;0,95;0;6,25;70,29;2;0,79;388,62;2552
1527;0,69;6,38;523,12;0,93;0;6,31;70,4;2;0,79;392,94;2552
1528;0,69;6,13;528,94;0,88;0;6,31;70,51;2;0,8;398,67;2553
1529;0,69;6;524,06;0,87;0;6,31;70,62;2;0,79;393,68;2553
1530;0,69;6;521,05;0,87;0;6,38;70,74;2;0,79;390,58;2554
1531;0,7;6,22;524,24;0,88;0;6,31;70,84;2;0,81;393,67;2554
1532;0,7;6,29;522,83;0,9;0;6,31;70,95;2;0,8;392,16;2555
1533;0,7;6,64;523,68;0,95;0;6,38;71,07;2;0,8;392,91;2556
1534;0,71;6,67;528,57;0,94;0;6,31;71,18;2;0,82;397,7;2556
1535;0,7;5,93;527,53;0,85;0;6,38;71,29;2;0,8;396,57;2557
1536;0,7;5,8;529,41;0,83;0;6,31;71,4;2;0,8;398,35;2557
1537;0,7;5,8;525,28;0,83;0;6,38;71,51;2;0,8;394,12;2557
1538;0,7;5,87;521,99;0,83;0;6,38;71,62;2;0,81;390,73;2558
1539;0,7;5,87;521,52;0,83;0;6,44;71,73;2;0,81;390,16;2558
1540;0,7;5,8;520,77;0,83;0;6,38;71,84;2;0,8;389,31;2559
1541;0,7;5,9;518,04;0,84;0;6,44;71,95;2,1;0,8;386,49;2559
1542;0,7;5,87;512,87;0,84;0;6,38;72,07;2,1;0,8;381,22;2560
1543;0,7;5,84;511,37;0,83;0;6,38;72,18;2;0,81;379,62;2560
1544;0,69;5,71;514,85;0,82;0;6,38;72,29;2;0,8;383;2561
1545;0,69;5,71;518,61;0,82;0;6,44;72,4;2;0,8;386,66;2561
1546;0,69;5,84;526,78;0,84;0;6,44;72,51;2;0,8;394,74;2562
1547;0,69;5,77;520,86;0,83;0;6,44;72,62;2;0,8;388,72;2562
1548;0,69;5,74;520,58;0,83;0;6,38;72,73;2;0,79;388,34;2563
1549;0,69;5,77;517,57;0,83;0;6,44;72,85;2;0,8;385,23;2563
1550;0,69;5,74;520,11;0,83;0;6,44;72,96;2;0,79;387,67;2564
1551;0,68;5,77;523,96;0,85;0;6,44;73,07;2;0,79;391,43;2564
1552;0,69;5,87;522,46;0,85;0;6,5;73,18;2;0,79;389,83;2565
1553;0,7;5,84;525;0,84;0;6,44;73,3;2;0,8;392,27;2565
1554;0,69;5,87;527,16;0,85;0;6,5;73,41;2;0,8;394,33;2566
1555;0,7;5,84;526,03;0,84;0;6,5;73,52;2;0,8;393,1;2566
